dependent_feature,independent_feature,beta,t_statistic,p,n,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,q
metabolite_999946283,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0064512297597738456,-2.4620607378846193,0.013895013671722535,2087.0,999946283,,,X - 15461,,,,,0.04075870677038611
metabolite_999946283,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.014527405806676467,2.157623402334006,0.03107173377355445,2087.0,999946283,,,X - 15461,,,,,0.08042095800214093
metabolite_999948081,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.003285617109425164,-1.1388037535827378,0.25492865326839936,1914.0,999948081,,,X - 22776,,,,,0.36183421754224426
metabolite_999948081,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.012908143244846893,1.745274525994755,0.08109883483445283,1914.0,999948081,,,X - 22776,,,,,0.1650123242017159
metabolite_999946690,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.032141505117760184,4.447779993990783,9.116494309850961e-06,2175.0,999946690,,,X - 18901,,,,,0.00013396959104134063
metabolite_999946690,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.07600504982577494,-4.0277044976464484,5.827038219865254e-05,2175.0,999946690,,,X - 18901,,,,,0.0005127793633481424
metabolite_1022,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.0001736867860571403,0.05570236235101492,0.9555843642035068,2058.0,1022,Tryptophan Metabolism,Amino Acid,picolinate,98-98-6,C10164,HMDB02243,1018.0,0.977807256394286
metabolite_1022,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,-0.003430060384586685,-0.41859045730477357,0.6755594636559246,2058.0,1022,Tryptophan Metabolism,Amino Acid,picolinate,98-98-6,C10164,HMDB02243,1018.0,0.7621696513041201
metabolite_234,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.010786384761438601,-4.237167385823248,2.3566755386700044e-05,2221.0,234,Alanine and Aspartate Metabolism,Amino Acid,aspartate,56-84-8,C00049,HMDB00191,5960.0,0.00025923430925370045
metabolite_234,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.011190156045720096,1.6961069424442965,0.09000672229184503,2221.0,234,Alanine and Aspartate Metabolism,Amino Acid,aspartate,56-84-8,C00049,HMDB00191,5960.0,0.1650123242017159
metabolite_100006367,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.009193740886457313,-3.0221428512096993,0.002539146209574158,2194.0,100006367,"Fatty Acid, Monohydroxy",Lipid,3-hydroxyhexanoate,10191-24-9,,,151492.0,0.011172243322126294
metabolite_100006367,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.02029740212650051,2.5541865950883236,0.010711108079317402,2194.0,100006367,"Fatty Acid, Monohydroxy",Lipid,3-hydroxyhexanoate,10191-24-9,,,151492.0,0.03625298119153582
metabolite_999952640,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.020297072233204472,-4.449940689354733,9.134290298273224e-06,1754.0,999952640,,,X - 24411,,,,,0.00013396959104134063
metabolite_999952640,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.04469024294086721,3.7913519261021698,0.00015494406473626695,1754.0,999952640,,,X - 24411,,,,,0.0011362564747326243
metabolite_999946398,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.006218082622171907,-1.585634462990248,0.11296636220699573,2209.0,999946398,,,X - 21353,,,,,0.1891860370881837
metabolite_999946398,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.014695443930006144,1.4353399252088186,0.15133279562984533,2209.0,999946398,,,X - 21353,,,,,0.22960837957631708
metabolite_100001399,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,0.030058881311961428,3.648845070375528,0.0002698323991580222,2120.0,100001399,Xanthine Metabolism,Xenobiotics,"1,7-dimethylurate",33868-03-0,C16356,HMDB11103,91611.0,0.0016960893661361394
metabolite_100001399,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.003431557560113774,0.15949000970778038,0.8732981297003075,2120.0,100001399,Xanthine Metabolism,Xenobiotics,"1,7-dimethylurate",33868-03-0,C16356,HMDB11103,91611.0,0.9148837549241317
metabolite_100001651,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.012365662942412666,-3.3197239261049156,0.0009164758825702049,2115.0,100001651,Lysolipid,Lipid,2-oleoyl-GPE (18:1)*,,,HMDB11476,,0.0050406173541361265
metabolite_100001651,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.003588985857327542,0.37017857511199076,0.7112867692325526,2115.0,100001651,Lysolipid,Lipid,2-oleoyl-GPE (18:1)*,,,HMDB11476,,0.7824154461558079
metabolite_999947802,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.0044851336624250554,-1.3287588766125045,0.18407114165997646,2126.0,999947802,,,X - 16397,,,,,0.2699710077679655
metabolite_999947802,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.022542409620661043,2.5752296614222145,0.010084862223022873,2126.0,999947802,,,X - 16397,,,,,0.03625298119153582
metabolite_100000997,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.005963619769501111,-1.5954190532798265,0.11076218886109358,2215.0,100000997,"Fatty Acid, Monohydroxy",Lipid,3-hydroxydecanoate,5561-87-5,,HMDB02203,26612.0,0.1891860370881837
metabolite_100000997,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.007724855748847284,0.7906492422662209,0.429233923424611,2215.0,100000997,"Fatty Acid, Monohydroxy",Lipid,3-hydroxydecanoate,5561-87-5,,HMDB02203,26612.0,0.5246192397411912
metabolite_100000773,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.010669062277611828,-3.179411171786647,0.0014965576946345148,2184.0,100000773,"Fatty Acid, Monohydroxy",Lipid,3-hydroxyoctanoate,88930-08-9,,HMDB01954,26613.0,0.0073165042848798495
metabolite_100000773,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.007806510831105315,0.8984946381345814,0.36902163043526925,2184.0,100000773,"Fatty Acid, Monohydroxy",Lipid,3-hydroxyoctanoate,88930-08-9,,HMDB01954,26613.0,0.4639129068329099
metabolite_100003169,bacteria_actinobacteria_coriobacteriia_coriobacteriales_coriobacteriaceae_adlercreutzia,-0.008358649805687034,-2.083124449102609,0.037382936479922066,1787.0,100003169,Dipeptide,Peptide,isoleucylglycine,868-28-0,,HMDB28907,342532.0,0.086571010795609
metabolite_100003169,bacteria_firmicutes_erysipelotrichi_erysipelotrichales_erysipelotrichaceae,0.011650738929337401,1.1119284813568342,0.26631973502611717,1787.0,100003169,Dipeptide,Peptide,isoleucylglycine,868-28-0,,HMDB28907,342532.0,0.3661896356609111
